variable;frequency;pipeline_id;pipeline;n_steps;n_obs;ADF;KPSS;Phillips-Perron;DFGLS;n_stationary;is_stationary;applicable
prod_aco_bruto;Monthly;5;boxcox→diff;2;364;True;True;True;True;4;True;True
prod_aco_bruto;Monthly;6;yeojohnson;1;365;True;False;True;False;2;False;True
prod_aco_bruto;Monthly;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True
prod_aco_bruto;Monthly;8;sdiff12;1;353;True;True;True;True;4;True;True
prod_aco_bruto;Monthly;9;sdiff12→diff;2;352;True;True;True;True;4;True;True
prod_aco_bruto;Monthly;10;log→sdiff12;3;353;True;True;True;True;4;True;True
prod_aco_bruto;Monthly;11;log→sdiff12→diff;4;352;True;True;True;True;4;True;True
prod_aco_bruto;Monthly;12;boxcox→sdiff12→diff;3;352;True;True;True;True;4;True;True
prod_aco_bruto;Monthly;13;mom_pct;1;364;True;True;True;True;4;True;True
prod_aco_bruto;Monthly;14;yoy_pct_monthly;1;353;True;True;True;True;4;True;True
desembolso_BNDES_ind_transformacao;Monthly;0;nível;0;363;False;False;True;False;1;False;True
desembolso_BNDES_ind_transformacao;Monthly;1;diff;1;362;True;True;True;True;4;True;True
desembolso_BNDES_ind_transformacao;Monthly;2;log;1;0;;;;;0;False;False
desembolso_BNDES_ind_transformacao;Monthly;3;log→diff;3;0;;;;;0;False;False
desembolso_BNDES_ind_transformacao;Monthly;4;boxcox;1;0;;;;;0;False;False
desembolso_BNDES_ind_transformacao;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
desembolso_BNDES_ind_transformacao;Monthly;6;yeojohnson;1;363;False;False;True;False;1;False;True
desembolso_BNDES_ind_transformacao;Monthly;7;yeojohnson→diff;2;362;True;True;True;True;4;True;True
desembolso_BNDES_ind_transformacao;Monthly;8;sdiff12;1;351;True;True;True;True;4;True;True
desembolso_BNDES_ind_transformacao;Monthly;9;sdiff12→diff;2;350;True;True;True;True;4;True;True
desembolso_BNDES_ind_transformacao;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
desembolso_BNDES_ind_transformacao;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
desembolso_BNDES_ind_transformacao;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
desembolso_BNDES_ind_transformacao;Monthly;13;mom_pct;1;362;True;True;True;True;4;True;True
desembolso_BNDES_ind_transformacao;Monthly;14;yoy_pct_monthly;1;351;True;True;True;True;4;True;True
desembolso_BNDES_comercio_servicos;Monthly;0;nível;0;363;False;False;False;False;0;False;True
desembolso_BNDES_comercio_servicos;Monthly;1;diff;1;362;True;True;True;True;4;True;True
desembolso_BNDES_comercio_servicos;Monthly;2;log;1;0;;;;;0;False;False
desembolso_BNDES_comercio_servicos;Monthly;3;log→diff;3;0;;;;;0;False;False
desembolso_BNDES_comercio_servicos;Monthly;4;boxcox;1;0;;;;;0;False;False
desembolso_BNDES_comercio_servicos;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
desembolso_BNDES_comercio_servicos;Monthly;6;yeojohnson;1;363;False;False;True;False;1;False;True
desembolso_BNDES_comercio_servicos;Monthly;7;yeojohnson→diff;2;362;True;True;True;True;4;True;True
desembolso_BNDES_comercio_servicos;Monthly;8;sdiff12;1;351;True;True;True;True;4;True;True
desembolso_BNDES_comercio_servicos;Monthly;9;sdiff12→diff;2;350;True;True;True;True;4;True;True
desembolso_BNDES_comercio_servicos;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
desembolso_BNDES_comercio_servicos;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
desembolso_BNDES_comercio_servicos;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
desembolso_BNDES_comercio_servicos;Monthly;13;mom_pct;1;362;True;True;True;True;4;True;True
desembolso_BNDES_comercio_servicos;Monthly;14;yoy_pct_monthly;1;351;True;True;True;True;4;True;True
desembolso_BNDES_agro;Monthly;0;nível;0;363;False;False;False;False;0;False;True
desembolso_BNDES_agro;Monthly;1;diff;1;362;True;True;True;True;4;True;True
desembolso_BNDES_agro;Monthly;2;log;1;363;False;False;False;False;0;False;True
desembolso_BNDES_agro;Monthly;3;log→diff;3;362;True;True;True;False;3;True;True
desembolso_BNDES_agro;Monthly;4;boxcox;1;363;False;False;False;False;0;False;True
desembolso_BNDES_agro;Monthly;5;boxcox→diff;2;362;True;True;True;True;4;True;True
desembolso_BNDES_agro;Monthly;6;yeojohnson;1;363;False;False;False;False;0;False;True
desembolso_BNDES_agro;Monthly;7;yeojohnson→diff;2;362;True;True;True;True;4;True;True
desembolso_BNDES_agro;Monthly;8;sdiff12;1;351;True;True;True;True;4;True;True
desembolso_BNDES_agro;Monthly;9;sdiff12→diff;2;350;True;True;True;True;4;True;True
desembolso_BNDES_agro;Monthly;10;log→sdiff12;3;351;True;True;True;True;4;True;True
desembolso_BNDES_agro;Monthly;11;log→sdiff12→diff;4;350;True;True;True;True;4;True;True
desembolso_BNDES_agro;Monthly;12;boxcox→sdiff12→diff;3;350;True;True;True;True;4;True;True
desembolso_BNDES_agro;Monthly;13;mom_pct;1;362;True;True;True;False;3;True;True
desembolso_BNDES_agro;Monthly;14;yoy_pct_monthly;1;351;True;True;True;True;4;True;True
desembolso_BNDES_ind_extrativa;Monthly;0;nível;0;363;False;False;True;False;1;False;True
desembolso_BNDES_ind_extrativa;Monthly;1;diff;1;362;True;True;True;True;4;True;True
desembolso_BNDES_ind_extrativa;Monthly;2;log;1;0;;;;;0;False;False
desembolso_BNDES_ind_extrativa;Monthly;3;log→diff;3;0;;;;;0;False;False
desembolso_BNDES_ind_extrativa;Monthly;4;boxcox;1;0;;;;;0;False;False
desembolso_BNDES_ind_extrativa;Monthly;5;boxcox→diff;2;0;;;;;0;False;False
desembolso_BNDES_ind_extrativa;Monthly;6;yeojohnson;1;363;False;False;True;False;1;False;True
desembolso_BNDES_ind_extrativa;Monthly;7;yeojohnson→diff;2;362;True;True;True;True;4;True;True
desembolso_BNDES_ind_extrativa;Monthly;8;sdiff12;1;351;True;True;True;True;4;True;True
desembolso_BNDES_ind_extrativa;Monthly;9;sdiff12→diff;2;350;True;True;True;True;4;True;True
desembolso_BNDES_ind_extrativa;Monthly;10;log→sdiff12;3;0;;;;;0;False;False
desembolso_BNDES_ind_extrativa;Monthly;11;log→sdiff12→diff;4;0;;;;;0;False;False
desembolso_BNDES_ind_extrativa;Monthly;12;boxcox→sdiff12→diff;3;0;;;;;0;False;False
desembolso_BNDES_ind_extrativa;Monthly;13;mom_pct;1;362;True;True;True;True;4;True;True
desembolso_BNDES_ind_extrativa;Monthly;14;yoy_pct_monthly;1;351;True;False;True;True;3;True;True
cni_nuci_transformacao;Monthly;0;nível;0;280;False;False;False;False;0;False;True
cni_nuci_transformacao;Monthly;1;diff;1;279;True;True;True;True;4;True;True
cni_nuci_transformacao;Monthly;2;log;1;280;False;False;False;False;0;False;True
cni_nuci_transformacao;Monthly;3;log→diff;3;279;True;True;True;True;4;True;True
cni_nuci_transformacao;Monthly;4;boxcox;1;280;False;False;False;False;0;False;True
cni_nuci_transformacao;Monthly;5;boxcox→diff;2;279;True;True;True;True;4;True;True
cni_nuci_transformacao;Monthly;6;yeojohnson;1;280;False;False;False;False;0;False;True
cni_nuci_transformacao;Monthly;7;yeojohnson→diff;2;279;True;True;True;True;4;True;True
cni_nuci_transformacao;Monthly;8;sdiff12;1;268;True;True;True;True;4;True;True
cni_nuci_transformacao;Monthly;9;sdiff12→diff;2;267;True;True;True;True;4;True;True
cni_nuci_transformacao;Monthly;10;log→sdiff12;3;268;True;True;True;True;4;True;True
cni_nuci_transformacao;Monthly;11;log→sdiff12→diff;4;267;True;True;True;True;4;True;True
cni_nuci_transformacao;Monthly;12;boxcox→sdiff12→diff;3;267;True;True;True;True;4;True;True
cni_nuci_transformacao;Monthly;13;mom_pct;1;279;True;True;True;True;4;True;True
cni_nuci_transformacao;Monthly;14;yoy_pct_monthly;1;268;True;True;True;True;4;True;True
cni_vendas_industriais;Monthly;0;nível;0;279;False;True;False;False;1;False;True
cni_vendas_industriais;Monthly;1;diff;1;278;True;True;True;True;4;True;True
cni_vendas_industriais;Monthly;2;log;1;279;False;True;True;True;3;True;True
cni_vendas_industriais;Monthly;3;log→diff;3;278;True;True;True;True;4;True;True
cni_vendas_industriais;Monthly;4;boxcox;1;279;False;True;True;True;3;True;True
cni_vendas_industriais;Monthly;5;boxcox→diff;2;278;True;True;True;True;4;True;True
cni_vendas_industriais;Monthly;6;yeojohnson;1;279;False;True;True;True;3;True;True
cni_vendas_industriais;Monthly;7;yeojohnson→diff;2;278;True;True;True;True;4;True;True
cni_vendas_industriais;Monthly;8;sdiff12;1;267;True;True;True;False;3;True;True
cni_vendas_industriais;Monthly;9;sdiff12→diff;2;266;True;True;True;False;3;True;True
cni_vendas_industriais;Monthly;10;log→sdiff12;3;267;True;True;True;False;3;True;True
cni_vendas_industriais;Monthly;11;log→sdiff12→diff;4;266;True;True;True;False;3;True;True
cni_vendas_industriais;Monthly;12;boxcox→sdiff12→diff;3;266;True;True;True;False;3;True;True
cni_vendas_industriais;Monthly;13;mom_pct;1;278;True;True;True;True;4;True;True
cni_vendas_industriais;Monthly;14;yoy_pct_monthly;1;267;True;True;True;False;3;True;True
cni_horas_trabalhadas;Monthly;0;nível;0;280;False;False;False;False;0;False;True
cni_horas_trabalhadas;Monthly;1;diff;1;279;True;True;True;True;4;True;True
cni_horas_trabalhadas;Monthly;2;log;1;280;False;False;False;False;0;False;True
cni_horas_trabalhadas;Monthly;3;log→diff;3;279;True;True;True;True;4;True;True
cni_horas_trabalhadas;Monthly;4;boxcox;1;280;False;False;False;False;0;False;True
cni_horas_trabalhadas;Monthly;5;boxcox→diff;2;279;True;True;True;True;4;True;True
cni_horas_trabalhadas;Monthly;6;yeojohnson;1;280;False;False;False;False;0;False;True
cni_horas_trabalhadas;Monthly;7;yeojohnson→diff;2;279;True;True;True;True;4;True;True
cni_horas_trabalhadas;Monthly;8;sdiff12;1;268;True;True;True;True;4;True;True
cni_horas_trabalhadas;Monthly;9;sdiff12→diff;2;267;True;True;True;True;4;True;True
cni_horas_trabalhadas;Monthly;10;log→sdiff12;3;268;True;True;True;True;4;True;True
cni_horas_trabalhadas;Monthly;11;log→sdiff12→diff;4;267;True;True;True;True;4;True;True
cni_horas_trabalhadas;Monthly;12;boxcox→sdiff12→diff;3;267;True;True;True;True;4;True;True
cni_horas_trabalhadas;Monthly;13;mom_pct;1;279;True;True;True;True;4;True;True
cni_horas_trabalhadas;Monthly;14;yoy_pct_monthly;1;268;True;True;True;True;4;True;True
cni_salario_industria;Monthly;0;nível;0;244;False;True;False;False;1;False;True
cni_salario_industria;Monthly;1;diff;1;243;True;True;True;True;4;True;True
cni_salario_industria;Monthly;2;log;1;244;False;True;False;False;1;False;True
cni_salario_industria;Monthly;3;log→diff;3;243;True;True;True;True;4;True;True
cni_salario_industria;Monthly;4;boxcox;1;244;False;True;False;False;1;False;True
cni_salario_industria;Monthly;5;boxcox→diff;2;243;True;True;True;True;4;True;True
cni_salario_industria;Monthly;6;yeojohnson;1;244;False;True;False;False;1;False;True
cni_salario_industria;Monthly;7;yeojohnson→diff;2;243;True;True;True;True;4;True;True
cni_salario_industria;Monthly;8;sdiff12;1;232;False;True;True;False;2;False;True
cni_salario_industria;Monthly;9;sdiff12→diff;2;231;True;True;True;True;4;True;True
cni_salario_industria;Monthly;10;log→sdiff12;3;232;False;True;True;False;2;False;True
cni_salario_industria;Monthly;11;log→sdiff12→diff;4;231;True;True;True;True;4;True;True
cni_salario_industria;Monthly;12;boxcox→sdiff12→diff;3;231;True;True;True;True;4;True;True
cni_salario_industria;Monthly;13;mom_pct;1;243;True;True;True;True;4;True;True
cni_salario_industria;Monthly;14;yoy_pct_monthly;1;232;False;True;True;False;2;False;True
cni_massa_salarial;Monthly;0;nível;0;244;False;True;False;False;1;False;True
cni_massa_salarial;Monthly;1;diff;1;243;True;True;True;False;3;True;True
cni_massa_salarial;Monthly;2;log;1;244;False;True;False;False;1;False;True
cni_massa_salarial;Monthly;3;log→diff;3;243;True;True;True;False;3;True;True
cni_massa_salarial;Monthly;4;boxcox;1;244;False;True;False;False;1;False;True
cni_massa_salarial;Monthly;5;boxcox→diff;2;243;True;True;True;False;3;True;True
cni_massa_salarial;Monthly;6;yeojohnson;1;244;False;True;False;False;1;False;True
cni_massa_salarial;Monthly;7;yeojohnson→diff;2;243;True;True;True;False;3;True;True
cni_massa_salarial;Monthly;8;sdiff12;1;232;False;True;True;False;2;False;True
cni_massa_salarial;Monthly;9;sdiff12→diff;2;231;True;True;True;False;3;True;True
cni_massa_salarial;Monthly;10;log→sdiff12;3;232;False;True;True;False;2;False;True
cni_massa_salarial;Monthly;11;log→sdiff12→diff;4;231;True;True;True;False;3;True;True
cni_massa_salarial;Monthly;12;boxcox→sdiff12→diff;3;231;True;True;True;False;3;True;True
cni_massa_salarial;Monthly;13;mom_pct;1;243;True;True;True;False;3;True;True
cni_massa_salarial;Monthly;14;yoy_pct_monthly;1;232;False;True;True;False;2;False;True
fenabrave_automoveis;Monthly;0;nível;0;365;False;False;True;False;1;False;True
fenabrave_automoveis;Monthly;1;diff;1;364;True;True;True;True;4;True;True
fenabrave_automoveis;Monthly;2;log;1;365;False;False;True;False;1;False;True
fenabrave_automoveis;Monthly;3;log→diff;3;364;True;True;True;True;4;True;True
fenabrave_automoveis;Monthly;4;boxcox;1;365;False;False;True;False;1;False;True
fenabrave_automoveis;Monthly;5;boxcox→diff;2;364;True;True;True;True;4;True;True
fenabrave_automoveis;Monthly;6;yeojohnson;1;365;False;False;True;False;1;False;True
fenabrave_automoveis;Monthly;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True
fenabrave_automoveis;Monthly;8;sdiff12;1;353;False;True;True;False;2;False;True
fenabrave_automoveis;Monthly;9;sdiff12→diff;2;352;True;True;True;False;3;True;True
fenabrave_automoveis;Monthly;10;log→sdiff12;3;353;True;True;True;False;3;True;True
fenabrave_automoveis;Monthly;11;log→sdiff12→diff;4;352;True;True;True;False;3;True;True
fenabrave_automoveis;Monthly;12;boxcox→sdiff12→diff;3;352;True;True;True;False;3;True;True
fenabrave_automoveis;Monthly;13;mom_pct;1;364;True;True;True;True;4;True;True
fenabrave_automoveis;Monthly;14;yoy_pct_monthly;1;353;True;True;True;False;3;True;True
fenabrave_comerciais_leves;Monthly;0;nível;0;365;False;False;False;False;0;False;True
fenabrave_comerciais_leves;Monthly;1;diff;1;364;True;True;True;False;3;True;True
fenabrave_comerciais_leves;Monthly;2;log;1;365;False;False;False;False;0;False;True
fenabrave_comerciais_leves;Monthly;3;log→diff;3;364;True;True;True;True;4;True;True
fenabrave_comerciais_leves;Monthly;4;boxcox;1;365;False;False;False;False;0;False;True
fenabrave_comerciais_leves;Monthly;5;boxcox→diff;2;364;True;True;True;True;4;True;True
fenabrave_comerciais_leves;Monthly;6;yeojohnson;1;365;False;False;False;False;0;False;True
fenabrave_comerciais_leves;Monthly;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True
fenabrave_comerciais_leves;Monthly;8;sdiff12;1;353;False;True;True;True;3;True;True
fenabrave_comerciais_leves;Monthly;9;sdiff12→diff;2;352;True;True;True;False;3;True;True
fenabrave_comerciais_leves;Monthly;10;log→sdiff12;3;353;True;True;True;True;4;True;True
fenabrave_comerciais_leves;Monthly;11;log→sdiff12→diff;4;352;True;True;True;False;3;True;True
fenabrave_comerciais_leves;Monthly;12;boxcox→sdiff12→diff;3;352;True;True;True;False;3;True;True
fenabrave_comerciais_leves;Monthly;13;mom_pct;1;364;True;True;True;True;4;True;True
fenabrave_comerciais_leves;Monthly;14;yoy_pct_monthly;1;353;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;0;nível;0;365;False;False;True;False;1;False;True
fenabrave_caminhoes;Monthly;1;diff;1;364;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;2;log;1;365;False;False;True;False;1;False;True
fenabrave_caminhoes;Monthly;3;log→diff;3;364;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;4;boxcox;1;365;False;False;True;False;1;False;True
fenabrave_caminhoes;Monthly;5;boxcox→diff;2;364;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;6;yeojohnson;1;365;False;False;True;False;1;False;True
fenabrave_caminhoes;Monthly;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;8;sdiff12;1;353;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;9;sdiff12→diff;2;352;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;10;log→sdiff12;3;353;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;11;log→sdiff12→diff;4;352;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;12;boxcox→sdiff12→diff;3;352;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;13;mom_pct;1;364;True;True;True;True;4;True;True
fenabrave_caminhoes;Monthly;14;yoy_pct_monthly;1;353;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;0;nível;0;365;False;False;True;True;2;False;True
fenabrave_onibus;Monthly;1;diff;1;364;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;2;log;1;365;True;False;True;True;3;True;True
fenabrave_onibus;Monthly;3;log→diff;3;364;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;4;boxcox;1;365;True;False;True;True;3;True;True
fenabrave_onibus;Monthly;5;boxcox→diff;2;364;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;6;yeojohnson;1;365;True;False;True;True;3;True;True
fenabrave_onibus;Monthly;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;8;sdiff12;1;353;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;9;sdiff12→diff;2;352;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;10;log→sdiff12;3;353;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;11;log→sdiff12→diff;4;352;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;12;boxcox→sdiff12→diff;3;352;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;13;mom_pct;1;364;True;True;True;True;4;True;True
fenabrave_onibus;Monthly;14;yoy_pct_monthly;1;353;True;True;True;True;4;True;True
fgv_nuci;Monthly;0;nível;0;305;True;False;True;True;3;True;True
fgv_nuci;Monthly;1;diff;1;304;True;True;True;True;4;True;True
fgv_nuci;Monthly;2;log;1;305;True;False;True;True;3;True;True
fgv_nuci;Monthly;3;log→diff;3;304;True;True;True;True;4;True;True
fgv_nuci;Monthly;4;boxcox;1;305;False;False;False;;0;False;True
fgv_nuci;Monthly;5;boxcox→diff;2;304;True;True;True;;3;True;True
fgv_nuci;Monthly;6;yeojohnson;1;305;False;False;False;;0;False;True
fgv_nuci;Monthly;7;yeojohnson→diff;2;304;True;True;True;;3;True;True
fgv_nuci;Monthly;8;sdiff12;1;293;True;True;True;True;4;True;True
fgv_nuci;Monthly;9;sdiff12→diff;2;292;True;True;True;True;4;True;True
fgv_nuci;Monthly;10;log→sdiff12;3;293;True;True;True;True;4;True;True
fgv_nuci;Monthly;11;log→sdiff12→diff;4;292;True;True;True;True;4;True;True
fgv_nuci;Monthly;12;boxcox→sdiff12→diff;3;292;True;True;True;;3;True;True
fgv_nuci;Monthly;13;mom_pct;1;304;True;True;True;True;4;True;True
fgv_nuci;Monthly;14;yoy_pct_monthly;1;293;True;True;True;True;4;True;True
pib;Quarterly;0;nível;0;121;False;False;False;False;0;False;True
pib;Quarterly;1;diff;1;120;True;True;True;False;3;True;True
pib;Quarterly;2;log;1;121;False;False;False;False;0;False;True
pib;Quarterly;3;log→diff;3;120;True;True;True;False;3;True;True
pib;Quarterly;4;boxcox;1;121;False;False;False;False;0;False;True
pib;Quarterly;5;boxcox→diff;2;120;True;True;True;True;4;True;True
pib;Quarterly;6;yeojohnson;1;121;False;False;False;False;0;False;True
pib;Quarterly;7;yeojohnson→diff;2;120;True;True;True;True;4;True;True
pib;Quarterly;8;sdiff12;1;109;False;True;False;False;1;False;True
pib;Quarterly;9;sdiff12→diff;2;108;True;True;True;True;4;True;True
pib;Quarterly;10;log→sdiff12;3;109;False;True;False;False;1;False;True
pib;Quarterly;11;log→sdiff12→diff;4;108;True;True;True;True;4;True;True
pib;Quarterly;12;boxcox→sdiff12→diff;3;108;True;True;True;True;4;True;True
pib;Quarterly;13;mom_pct;1;120;True;True;True;False;3;True;True
pib;Quarterly;14;yoy_pct_monthly;1;109;False;True;False;False;1;False;True
